latitude,longitude,drugdrink,misdemean,theft,violent,total,drugdrinkct,misdemeanct,theftct,violentct,totalct
37.758,-122.473,0,1,0,0,0,0,3,1,0,4
37.758,-122.472,0,0,0,0,0,0,0,1,0,1
37.758,-122.471,0,0,0,0,0,0,0,1,0,1
37.758,-122.47,0,0,0,0,0,0,1,1,0,2
37.758,-122.469,0,0,1,0,0,0,1,5,0,6
37.758,-122.468,0,0,0,0,0,0,2,3,0,5
37.758,-122.466,0,0,0,0,0,0,1,1,0,2
37.758,-122.465,0,0,1,0,0,0,1,5,0,6
37.758,-122.464,0,0,0,0,0,0,1,0,0,1
37.758,-122.463,0,1,0,0,0,0,3,3,0,6
37.758,-122.462,0,4,1,1,2,0,17,7,1,25
37.758,-122.455,0,0,0,1,0,0,1,2,2,5
37.758,-122.453,0,0,0,0,0,0,1,0,0,1
37.758,-122.452,0,0,0,0,0,0,1,2,0,3
37.758,-122.448,0,0,3,0,1,0,0,17,0,17
37.758,-122.447,0,0,0,0,0,0,2,1,0,3
37.758,-122.446,0,0,1,0,1,0,1,7,0,8
37.758,-122.443,0,1,0,0,0,0,3,1,0,4
37.758,-122.442,0,0,0,0,0,0,1,0,0,1
37.758,-122.441,0,0,0,1,0,0,2,0,2,4
37.758,-122.44,0,0,0,0,0,0,1,2,0,3
37.758,-122.439,0,0,0,0,0,0,1,1,0,2
37.758,-122.438,0,1,0,0,0,0,3,0,0,3
37.758,-122.437,0,1,1,1,1,0,6,4,1,11
37.758,-122.436,0,2,1,1,1,0,7,7,1,15
37.758,-122.435,0,2,1,0,1,0,8,4,0,12
37.758,-122.434,0,0,0,0,0,0,0,1,0,1
37.758,-122.433,0,1,0,0,0,0,3,0,0,3
37.758,-122.432,0,0,1,0,0,0,1,4,0,5
37.758,-122.43,0,0,0,1,0,0,0,1,2,3
37.758,-122.429,0,0,0,0,0,0,0,3,0,3
37.758,-122.428,0,3,1,1,2,0,13,5,2,20
37.758,-122.427,0,0,1,0,0,0,1,5,0,6
37.758,-122.426,0,1,1,0,1,0,5,7,0,12
37.758,-122.425,0,2,1,0,2,0,10,10,0,20
37.758,-122.424,0,0,0,0,0,0,2,1,0,3
37.758,-122.423,1,1,1,4,2,1,5,8,5,19
37.758,-122.422,1,1,1,1,1,1,5,10,2,18
37.758,-122.421,0,3,0,6,2,0,15,2,8,25
37.758,-122.42,0,1,0,0,0,0,3,2,0,5
37.758,-122.419,0,4,2,7,3,0,17,11,10,38
37.758,-122.418,0,4,1,0,2,0,20,5,0,25
37.758,-122.417,0,1,1,2,1,0,4,6,3,13
37.758,-122.416,1,3,1,1,2,2,15,5,2,24
37.758,-122.415,1,2,1,4,2,2,11,5,5,23
37.758,-122.414,0,0,0,1,0,0,1,1,1,3
37.758,-122.413,0,0,0,1,0,0,2,2,1,5
37.758,-122.412,1,5,1,1,2,1,21,4,1,27
37.758,-122.411,1,2,1,1,2,1,10,6,2,19
37.758,-122.41,1,2,1,1,1,2,10,4,1,17
37.758,-122.409,1,1,1,2,1,1,6,6,3,16
37.758,-122.408,0,3,1,4,2,0,13,9,6,28
37.758,-122.407,0,2,0,2,1,0,8,3,3,14
37.758,-122.404,0,0,0,0,0,0,1,1,0,2
37.758,-122.403,0,1,1,0,1,0,5,9,0,14
37.758,-122.402,0,0,1,0,1,0,1,7,0,8
37.758,-122.401,0,1,1,0,1,0,3,4,0,7
37.758,-122.4,0,0,0,0,0,0,0,1,0,1
37.758,-122.396,0,2,1,1,1,0,8,6,2,16
37.758,-122.395,0,1,0,0,0,0,3,1,0,4
37.758,-122.394,0,0,0,0,0,0,0,1,0,1
37.758,-122.393,0,2,2,1,2,0,7,11,1,19
37.758,-122.392,0,1,0,1,1,0,5,1,1,7
37.758,-122.391,0,0,1,0,1,0,2,5,0,7
37.758,-122.39,0,1,1,0,1,0,3,5,0,8
37.758,-122.389,0,2,0,1,1,0,9,3,1,13
37.758,-122.388,0,1,1,1,1,0,6,10,1,17
37.758,-122.387,0,7,12,1,9,0,30,82,2,114
37.758,-122.386,0,0,0,1,0,0,1,2,1,4
37.759,-122.509,0,1,1,4,1,0,3,8,6,17
37.759,-122.508,0,3,0,1,1,0,12,0,1,13
37.759,-122.507,0,2,0,3,1,0,8,3,4,15
37.759,-122.506,0,1,1,4,1,0,3,4,5,12
37.759,-122.505,0,0,0,0,0,0,1,1,0,2
37.759,-122.503,0,0,0,0,0,0,0,3,0,3
37.759,-122.502,0,0,0,0,0,0,2,3,0,5
37.759,-122.501,0,1,0,1,0,0,3,0,1,4
37.759,-122.5,0,0,0,0,0,0,1,1,0,2
37.759,-122.497,0,0,0,0,0,0,2,0,0,2
37.759,-122.496,0,0,0,1,0,0,0,0,1,1
37.759,-122.495,0,0,0,0,0,0,0,1,0,1
37.759,-122.494,0,1,0,0,0,0,3,1,0,4
37.759,-122.493,0,2,0,1,1,0,10,3,2,15
37.759,-122.491,0,0,0,1,0,0,1,0,1,2
37.759,-122.49,0,1,0,0,0,0,3,0,0,3
37.759,-122.488,0,0,0,0,0,0,1,2,0,3
37.759,-122.487,0,1,0,1,0,0,4,0,1,5
37.759,-122.485,0,1,0,0,0,0,5,1,0,6
37.759,-122.484,0,0,0,0,0,0,2,2,0,4
37.759,-122.483,0,0,0,0,0,0,0,2,0,2
37.759,-122.482,0,0,0,1,0,0,2,3,1,6
37.759,-122.481,0,0,0,0,0,0,1,0,0,1
37.759,-122.48,0,0,0,0,0,0,0,1,0,1
37.759,-122.479,1,1,0,4,1,1,4,1,5,11
37.759,-122.478,0,0,0,0,0,0,1,3,0,4
37.759,-122.477,0,2,0,1,1,0,10,3,1,14
37.759,-122.476,1,1,0,1,1,2,3,2,1,8
37.759,-122.475,0,0,0,0,0,0,2,1,0,3
37.759,-122.474,0,0,0,0,0,0,2,3,0,5
37.759,-122.473,0,1,0,0,0,0,3,1,0,4
37.759,-122.472,0,1,1,0,1,0,3,5,0,8
37.759,-122.471,0,0,0,0,0,0,1,0,0,1
37.759,-122.47,0,0,0,0,0,0,2,0,0,2
37.759,-122.469,0,1,0,1,1,0,5,1,1,7
37.759,-122.468,0,0,0,0,0,0,0,3,0,3
37.759,-122.467,0,0,0,0,0,0,0,1,0,1
37.759,-122.466,0,1,0,0,0,0,3,1,0,4
37.759,-122.465,0,0,1,0,1,0,2,6,0,8
37.759,-122.464,0,3,0,1,1,0,14,3,1,18
37.759,-122.463,0,2,1,1,2,0,9,10,1,20
37.759,-122.459,0,0,1,0,1,0,1,6,0,7
37.759,-122.454,0,0,0,0,0,0,0,1,0,1
37.759,-122.452,0,0,0,0,0,0,1,0,0,1
37.759,-122.45,0,1,0,0,0,0,4,2,0,6
37.759,-122.449,1,1,0,0,1,1,6,3,0,10
37.759,-122.448,0,0,1,0,0,0,0,4,0,4
37.759,-122.447,0,0,0,0,0,0,2,2,0,4
37.759,-122.446,0,0,0,0,0,0,0,2,0,2
37.759,-122.445,0,1,0,1,1,0,4,2,1,7
37.759,-122.444,0,0,0,0,0,0,0,2,0,2
37.759,-122.443,0,0,0,0,0,0,0,3,0,3
37.759,-122.442,0,0,0,0,0,0,1,3,0,4
37.759,-122.44,0,0,0,0,0,0,2,2,0,4
37.759,-122.439,0,1,0,3,1,0,4,2,4,10
37.759,-122.438,0,0,0,1,0,0,1,3,1,5
37.759,-122.437,0,0,0,0,0,0,0,2,0,2
37.759,-122.436,1,1,0,0,0,1,4,1,0,6
37.759,-122.435,0,1,1,1,1,0,4,8,2,14
37.759,-122.434,0,2,0,1,1,0,9,3,1,13
37.759,-122.433,1,2,1,1,1,1,7,9,1,18
37.759,-122.432,0,1,0,0,0,0,4,0,0,4
37.759,-122.431,0,0,0,1,0,0,1,2,2,5
37.759,-122.43,0,0,1,0,0,0,2,4,0,6
37.759,-122.429,0,1,1,1,1,0,5,5,1,11
37.759,-122.428,0,0,1,2,1,0,0,4,3,7
37.759,-122.426,3,6,1,7,4,5,29,8,9,51
37.759,-122.425,0,1,1,0,1,0,5,7,0,12
37.759,-122.423,0,0,0,1,0,0,1,0,1,2
37.759,-122.422,1,0,0,1,0,1,1,0,2,4
37.759,-122.421,5,9,2,4,5,7,38,16,5,66
37.759,-122.42,1,4,0,1,2,1,18,3,2,24
37.759,-122.419,6,17,6,24,13,9,76,43,32,160
37.759,-122.418,5,14,1,5,7,7,61,10,7,85
37.759,-122.417,1,4,1,1,2,2,17,6,2,27
37.759,-122.416,5,7,1,4,4,8,31,6,6,51
37.759,-122.415,0,3,1,0,1,0,12,5,0,17
37.759,-122.414,0,1,1,0,1,0,6,9,0,15
37.759,-122.413,1,2,2,1,2,2,9,12,2,25
37.759,-122.412,0,0,1,0,0,0,2,4,0,6
37.759,-122.411,0,1,1,0,1,0,5,10,0,15
37.759,-122.41,0,2,1,1,1,0,7,4,2,13
37.759,-122.409,0,0,1,0,0,0,1,5,0,6
37.759,-122.408,0,0,0,0,0,0,1,0,0,1
37.759,-122.407,1,10,1,6,5,1,44,7,8,60
37.759,-122.404,1,1,0,3,1,1,4,2,4,11
37.759,-122.403,0,1,1,1,1,0,4,5,1,10
37.759,-122.402,0,1,1,0,1,0,5,5,0,10
37.759,-122.401,0,0,1,1,1,0,2,7,1,10
37.759,-122.4,0,1,1,1,1,0,5,4,2,11
37.759,-122.399,1,1,1,0,1,1,4,4,0,9
37.759,-122.398,0,0,1,0,1,0,1,8,0,9
37.759,-122.397,0,3,2,1,2,0,12,12,1,25
37.759,-122.396,0,1,0,0,0,0,4,2,0,6
37.759,-122.395,0,0,1,0,0,0,1,4,0,5
37.759,-122.394,0,0,0,1,0,0,2,2,1,5
37.759,-122.393,1,0,1,0,1,1,1,10,0,12
37.759,-122.391,1,2,1,0,1,1,7,6,0,14
37.759,-122.39,0,1,1,1,1,0,3,10,2,15
37.759,-122.389,0,1,2,1,1,0,4,12,2,18
37.759,-122.388,3,1,2,0,2,4,5,12,0,21
37.759,-122.387,0,0,0,0,0,0,1,2,0,3
37.759,-122.386,0,0,0,1,0,0,2,1,1,4
37.76,-122.509,0,2,1,1,2,0,10,9,2,21
37.76,-122.508,0,3,0,3,2,0,15,0,4,19
37.76,-122.506,1,4,1,1,2,1,16,6,2,25
37.76,-122.505,0,2,0,1,1,0,10,2,1,13
37.76,-122.504,0,1,0,0,0,0,3,3,0,6
37.76,-122.503,0,0,1,0,0,0,1,4,0,5
37.76,-122.502,0,1,1,1,1,0,4,6,2,12
37.76,-122.501,0,0,1,0,0,0,2,4,0,6
37.76,-122.499,0,1,0,0,0,0,3,0,0,3
37.76,-122.497,0,0,0,0,0,0,1,1,0,2
37.76,-122.496,0,0,0,0,0,0,1,2,0,3
37.76,-122.495,0,1,0,0,0,0,4,1,0,5
37.76,-122.494,0,0,0,0,0,0,0,2,0,2
37.76,-122.493,0,0,0,0,0,0,1,1,0,2
37.76,-122.492,0,0,0,0,0,0,1,2,0,3
37.76,-122.491,0,0,0,1,0,0,0,3,1,4
37.76,-122.49,0,0,0,0,0,0,2,1,0,3
37.76,-122.489,0,0,0,0,0,0,0,1,0,1
37.76,-122.488,0,0,0,2,0,0,1,2,3,6
37.76,-122.486,0,0,0,0,0,0,2,0,0,2
37.76,-122.485,0,1,0,1,1,0,5,2,2,9
37.76,-122.484,0,1,0,1,0,0,3,0,2,5
37.76,-122.483,1,2,0,0,1,1,7,2,0,10
37.76,-122.482,0,1,0,2,1,0,4,2,3,9
37.76,-122.481,1,0,0,0,0,1,1,1,0,3
37.76,-122.48,0,0,0,0,0,0,1,2,0,3
37.76,-122.478,1,1,0,1,1,1,4,1,1,7
37.76,-122.477,1,1,0,0,1,1,4,2,0,7
37.76,-122.476,0,0,0,0,0,0,1,0,0,1
37.76,-122.475,0,0,0,0,0,0,1,1,0,2
37.76,-122.474,0,0,0,0,0,0,0,2,0,2
37.76,-122.473,0,0,0,1,0,0,1,2,1,4
37.76,-122.472,0,0,0,1,0,0,1,2,2,5
37.76,-122.47,1,1,0,0,1,1,3,3,0,7
37.76,-122.469,0,0,0,0,0,0,0,3,0,3
37.76,-122.468,0,0,0,0,0,0,0,2,0,2
37.76,-122.467,0,0,1,1,1,0,0,5,2,7
37.76,-122.466,0,1,0,1,1,0,6,0,1,7
37.76,-122.465,0,0,0,0,0,0,2,2,0,4
37.76,-122.464,0,1,1,0,1,0,3,4,0,7
37.76,-122.463,0,0,0,0,0,0,1,2,0,3
37.76,-122.461,0,1,0,0,0,0,3,3,0,6
37.76,-122.452,0,1,1,1,1,0,3,4,2,9
37.76,-122.45,1,1,1,1,1,1,3,7,1,12
37.76,-122.449,0,0,1,0,0,0,0,5,0,5
37.76,-122.448,0,0,0,0,0,0,1,0,0,1
37.76,-122.447,0,2,3,0,2,0,7,18,0,25
37.76,-122.446,0,0,1,0,1,0,1,7,0,8
37.76,-122.445,0,1,1,0,1,0,3,4,0,7
37.76,-122.444,0,0,0,4,1,0,1,2,5,8
37.76,-122.443,0,0,1,1,1,0,1,6,1,8
37.76,-122.442,0,0,1,0,1,0,2,5,0,7
37.76,-122.44,0,0,0,1,0,0,1,1,1,3
37.76,-122.439,0,1,0,0,0,0,3,2,0,5
37.76,-122.438,1,2,0,4,2,1,10,3,5,19
37.76,-122.437,0,1,1,0,1,0,5,4,0,9
37.76,-122.436,1,2,0,3,1,2,7,2,4,15
37.76,-122.435,1,9,1,3,4,2,40,8,4,54
37.76,-122.434,0,1,0,0,0,0,3,1,0,4
37.76,-122.433,2,1,0,0,1,3,6,1,0,10
37.76,-122.432,0,0,1,0,1,0,2,6,0,8
37.76,-122.43,0,1,0,1,1,0,6,3,1,10
37.76,-122.429,1,1,1,1,1,1,4,10,1,16
37.76,-122.428,1,4,1,6,3,1,18,7,8,34
37.76,-122.426,1,4,2,9,4,2,18,15,12,47
37.76,-122.425,0,0,1,0,1,0,2,7,0,9
37.76,-122.424,0,3,2,1,2,0,13,16,2,31
37.76,-122.423,0,1,1,1,1,0,3,4,1,8
37.76,-122.422,0,0,0,0,0,0,1,3,0,4
37.76,-122.421,1,4,2,5,3,2,18,16,7,43
37.76,-122.42,1,3,2,1,2,1,14,14,1,30
37.76,-122.419,5,9,2,9,6,8,41,15,12,76
37.76,-122.418,2,9,2,5,5,3,41,14,7,65
37.76,-122.417,1,8,1,7,4,1,34,8,9,52
37.76,-122.416,9,11,1,9,7,13,50,8,12,83
37.76,-122.415,2,8,2,10,5,3,34,12,13,62
37.76,-122.414,0,1,0,1,1,0,4,3,2,9
37.76,-122.413,1,1,1,2,2,1,6,10,3,20
37.76,-122.412,1,2,1,6,2,2,11,7,8,28
37.76,-122.411,0,4,2,4,3,0,16,12,6,34
37.76,-122.41,1,3,1,2,2,1,15,6,3,25
37.76,-122.409,0,1,0,0,1,0,5,3,0,8
37.76,-122.408,0,1,0,0,1,0,5,3,0,8
37.76,-122.407,0,0,1,1,1,0,2,4,2,8
37.76,-122.405,1,1,1,1,1,1,5,6,1,13
37.76,-122.404,0,1,1,0,1,0,6,4,0,10
37.76,-122.403,0,1,1,0,1,0,3,9,0,12
37.76,-122.402,0,0,1,1,1,0,1,10,1,12
37.76,-122.401,0,1,1,0,1,0,5,6,0,11
37.76,-122.4,0,0,0,0,0,0,1,1,0,2
37.76,-122.399,0,0,2,1,1,0,1,11,2,14
37.76,-122.398,0,1,1,0,1,0,4,6,0,10
37.76,-122.397,1,2,0,0,1,1,8,0,0,9
37.76,-122.396,0,0,0,0,0,0,1,2,0,3
37.76,-122.395,0,1,0,0,0,0,3,1,0,4
37.76,-122.391,0,0,1,0,0,0,1,4,0,5
37.76,-122.39,0,0,1,0,0,0,1,4,0,5
37.76,-122.389,3,4,1,2,3,4,18,8,3,33
37.76,-122.388,0,0,0,0,0,0,1,0,0,1
37.761,-122.51,0,0,0,0,0,0,1,0,0,1
37.761,-122.509,0,1,0,1,0,0,3,1,2,6
37.761,-122.508,0,1,1,3,1,0,5,5,4,14
37.761,-122.507,0,1,0,0,1,0,4,3,0,7
37.761,-122.506,1,2,0,3,2,1,11,3,4,19
37.761,-122.505,0,1,0,1,0,0,3,0,1,4
37.761,-122.504,1,1,0,1,1,1,3,2,1,7
37.761,-122.503,1,1,1,1,1,1,3,5,2,11
37.761,-122.502,0,0,0,0,0,0,1,1,0,2
37.761,-122.501,0,1,0,0,0,0,4,0,0,4
37.761,-122.5,0,0,0,0,0,0,1,0,0,1
37.761,-122.499,0,1,0,0,1,0,4,3,0,7
37.761,-122.498,0,0,0,0,0,0,2,2,0,4
37.761,-122.497,0,0,0,1,0,0,1,0,1,2
37.761,-122.496,0,1,0,1,0,0,3,1,1,5
37.761,-122.495,0,0,0,0,0,0,1,1,0,2
37.761,-122.494,0,0,1,0,0,0,0,5,0,5
37.761,-122.491,0,0,0,0,0,0,0,1,0,1
37.761,-122.49,0,1,0,1,1,0,3,2,2,7
37.761,-122.489,0,1,0,1,1,0,5,1,2,8
37.761,-122.488,0,0,0,0,0,0,1,3,0,4
37.761,-122.487,0,0,0,0,0,0,1,0,0,1
37.761,-122.486,0,1,0,0,0,0,4,1,0,5
37.761,-122.484,0,0,0,0,0,0,2,2,0,4
37.761,-122.483,0,1,0,1,0,0,3,1,1,5
37.761,-122.482,0,1,1,1,1,0,3,4,1,8
37.761,-122.481,0,0,0,1,0,0,0,2,2,4
37.761,-122.48,0,0,0,0,0,0,1,1,0,2
37.761,-122.479,0,0,0,1,0,0,0,0,1,1
37.761,-122.478,0,1,1,0,1,0,6,5,0,11
37.761,-122.477,0,0,0,1,0,0,2,0,1,3
37.761,-122.476,0,1,0,0,0,0,3,1,0,4
37.761,-122.475,0,1,0,0,0,0,4,2,0,6
37.761,-122.474,0,0,1,0,0,0,0,4,0,4
37.761,-122.473,0,0,1,1,1,0,1,4,2,7
37.761,-122.471,0,1,0,0,0,0,3,3,0,6
37.761,-122.47,0,1,1,0,1,0,3,6,0,9
37.761,-122.469,0,1,0,1,1,0,3,3,1,7
37.761,-122.468,0,0,1,0,0,0,1,5,0,6
37.761,-122.467,0,0,1,0,0,0,0,4,0,4
37.761,-122.466,0,1,0,0,1,0,6,2,0,8
37.761,-122.465,0,1,0,0,1,0,4,3,0,7
37.761,-122.464,0,6,1,4,3,0,28,9,5,42
37.761,-122.463,0,1,0,0,1,0,5,2,0,7
37.761,-122.462,0,0,1,0,0,0,0,4,0,4
37.761,-122.461,0,0,0,0,0,0,0,1,0,1
37.761,-122.452,0,0,0,0,0,0,2,0,0,2
37.761,-122.45,0,0,0,0,0,0,2,3,0,5
37.761,-122.448,0,1,0,0,0,0,3,3,0,6
37.761,-122.447,0,0,1,1,1,0,2,10,1,13
37.761,-122.446,1,1,1,0,1,2,5,9,0,16
37.761,-122.445,0,0,1,0,0,0,1,5,0,6
37.761,-122.444,0,1,0,0,0,0,3,3,0,6
37.761,-122.443,0,1,0,0,0,0,3,3,0,6
37.761,-122.442,0,1,0,0,0,0,3,1,0,4
37.761,-122.441,0,1,1,2,1,0,5,4,3,12
37.761,-122.44,0,0,0,1,0,0,0,1,1,2
37.761,-122.439,0,2,1,1,1,0,7,5,2,14
37.761,-122.438,0,1,0,0,0,0,3,2,0,5
37.761,-122.437,1,3,2,3,3,1,15,12,4,32
37.761,-122.436,3,9,10,20,11,5,38,65,27,135
37.761,-122.435,1,10,4,8,7,1,46,29,11,87
37.761,-122.434,2,9,4,8,6,3,38,25,11,77
37.761,-122.433,1,6,1,2,3,2,29,10,3,44
37.761,-122.432,2,6,1,5,3,3,27,6,7,43
37.761,-122.431,1,1,1,4,1,1,6,5,6,18
37.761,-122.43,2,0,0,0,0,3,2,0,0,5
37.761,-122.429,0,4,1,6,3,0,17,8,8,33
37.761,-122.428,3,4,1,8,3,5,17,8,11,41
37.761,-122.427,3,8,1,4,4,4,35,7,6,52
37.761,-122.426,2,9,2,10,6,3,42,16,13,74
37.761,-122.425,0,0,1,1,1,0,2,4,1,7
37.761,-122.424,0,2,1,4,2,0,11,9,6,26
37.761,-122.423,1,1,0,1,0,1,4,0,1,6
37.761,-122.422,0,2,2,1,2,0,8,11,2,21
37.761,-122.421,1,5,2,5,4,2,23,13,7,45
37.761,-122.42,0,1,1,2,1,0,3,10,3,16
37.761,-122.419,2,10,5,17,8,3,46,32,23,104
37.761,-122.418,1,3,0,3,2,1,12,3,4,20
37.761,-122.417,0,2,1,2,1,0,7,6,3,16
37.761,-122.416,1,2,0,0,1,1,8,2,0,11
37.761,-122.415,5,5,2,4,4,7,23,13,5,48
37.761,-122.414,0,2,0,1,1,0,7,2,1,10
37.761,-122.413,0,1,0,0,1,0,6,1,0,7
37.761,-122.412,0,2,1,0,1,0,7,5,0,12
37.761,-122.411,1,4,1,4,2,1,16,7,5,29
37.761,-122.41,0,1,1,0,1,0,5,7,0,12
37.761,-122.409,0,1,1,0,1,0,3,4,0,7
37.761,-122.408,1,1,0,0,1,1,6,3,0,10
37.761,-122.407,0,2,1,2,1,0,7,7,3,17
37.761,-122.405,0,1,1,0,1,0,6,10,0,16
37.761,-122.404,0,1,1,1,1,0,5,9,1,15
37.761,-122.403,0,1,1,0,1,0,3,4,0,7
37.761,-122.402,0,0,0,0,0,0,1,0,0,1
37.761,-122.401,0,0,0,0,0,0,1,1,0,2
37.761,-122.4,0,0,1,0,0,0,2,4,0,6
37.761,-122.399,0,0,0,0,0,0,1,0,0,1
37.761,-122.398,0,2,1,0,1,0,8,4,0,12
37.761,-122.397,0,1,2,0,1,0,4,13,0,17
37.761,-122.396,0,0,1,1,1,0,1,9,1,11
37.761,-122.395,0,1,2,1,1,0,3,11,1,15
37.761,-122.394,0,0,0,0,0,0,1,3,0,4
37.761,-122.393,1,1,2,0,1,1,3,12,0,16
37.761,-122.391,0,0,0,1,0,0,1,2,1,4
37.761,-122.39,0,1,0,1,1,0,3,3,1,7
37.761,-122.389,0,0,1,0,0,0,0,4,0,4
37.761,-122.388,1,4,5,0,4,1,17,32,0,50
37.761,-122.386,0,1,0,1,0,0,4,0,1,5
37.762,-122.51,0,0,0,0,0,0,0,2,0,2
37.762,-122.509,0,1,0,2,1,0,5,2,3,10
37.762,-122.508,0,1,0,0,0,0,3,2,0,5
37.762,-122.507,1,0,0,1,0,1,2,2,1,6
37.762,-122.506,0,0,0,0,0,0,1,3,0,4
37.762,-122.505,0,0,0,0,0,0,2,0,0,2
37.762,-122.504,0,0,0,0,0,0,0,1,0,1
37.762,-122.503,0,0,0,1,0,0,0,2,1,3
37.762,-122.502,0,0,0,0,0,0,2,0,0,2
37.762,-122.501,0,2,0,1,1,0,9,1,1,11
37.762,-122.5,0,1,0,1,0,0,3,1,1,5
37.762,-122.499,0,0,0,0,0,0,1,0,0,1
37.762,-122.498,1,0,0,0,0,2,1,2,0,5
37.762,-122.497,0,1,0,0,0,0,3,1,0,4
37.762,-122.496,0,0,0,1,0,0,2,0,1,3
37.762,-122.495,0,0,0,0,0,0,1,1,0,2
37.762,-122.494,0,0,0,0,0,0,1,3,0,4
37.762,-122.493,0,2,0,1,1,0,8,1,1,10
37.762,-122.492,0,1,1,0,1,0,5,7,0,12
37.762,-122.49,0,0,0,0,0,0,1,0,0,1
37.762,-122.489,1,0,0,0,0,1,1,3,0,5
37.762,-122.488,0,0,0,0,0,0,2,2,0,4
37.762,-122.487,0,0,0,0,0,0,0,1,0,1
37.762,-122.486,0,0,0,0,0,0,2,3,0,5
37.762,-122.485,0,0,0,0,0,0,2,2,0,4
37.762,-122.484,0,0,0,0,0,0,1,0,0,1
37.762,-122.483,0,1,0,1,1,0,4,3,2,9
37.762,-122.482,0,1,0,1,1,0,6,2,1,9
37.762,-122.481,0,0,0,0,0,0,0,1,0,1
37.762,-122.48,0,1,1,1,1,0,5,4,1,10
37.762,-122.479,0,0,0,0,0,0,1,1,0,2
37.762,-122.478,0,1,0,1,0,0,4,0,1,5
37.762,-122.477,0,1,0,3,1,0,5,0,4,9
37.762,-122.476,1,0,0,1,0,1,1,2,2,6
37.762,-122.475,0,0,1,0,0,0,0,4,0,4
37.762,-122.474,0,0,0,1,0,0,1,0,1,2
37.762,-122.473,0,0,0,1,0,0,2,1,1,4
37.762,-122.472,0,0,0,0,0,0,1,3,0,4
37.762,-122.47,0,1,0,1,0,0,4,0,1,5
37.762,-122.469,0,0,1,0,0,0,2,4,0,6
37.762,-122.468,1,1,0,0,0,1,3,1,0,5
37.762,-122.467,1,0,0,0,0,1,2,3,0,6
37.762,-122.466,0,3,1,1,1,0,13,4,1,18
37.762,-122.465,0,0,0,0,0,0,1,1,0,2
37.762,-122.464,0,1,0,0,0,0,6,0,0,6
37.762,-122.463,0,0,0,0,0,0,1,2,0,3
37.762,-122.462,0,0,0,0,0,0,2,0,0,2
37.762,-122.461,0,0,0,0,0,0,1,0,0,1
37.762,-122.455,1,0,1,1,1,1,2,4,1,8
37.762,-122.454,0,0,0,0,0,0,2,2,0,4
37.762,-122.453,0,0,0,0,0,0,2,1,0,3
37.762,-122.452,0,0,0,0,0,0,1,1,0,2
37.762,-122.451,0,1,1,0,1,0,5,9,0,14
37.762,-122.45,0,0,0,0,0,0,1,0,0,1
37.762,-122.449,0,1,0,0,1,0,6,3,0,9
37.762,-122.448,0,1,1,0,1,0,3,4,0,7
37.762,-122.447,0,1,1,1,1,0,6,5,2,13
37.762,-122.446,0,0,0,0,0,0,2,1,0,3
37.762,-122.445,0,0,0,0,0,0,2,3,0,5
37.762,-122.444,0,1,0,0,0,0,3,2,0,5
37.762,-122.443,0,0,0,0,0,0,1,0,0,1
37.762,-122.442,0,2,1,0,1,0,8,6,0,14
37.762,-122.441,0,0,1,0,0,0,1,5,0,6
37.762,-122.44,0,0,1,1,0,0,0,5,1,6
37.762,-122.439,1,2,1,0,2,2,10,10,0,22
37.762,-122.438,0,2,1,0,2,0,11,8,0,19
37.762,-122.437,0,4,2,0,3,0,20,16,0,36
37.762,-122.436,4,4,0,3,2,6,19,1,4,30
37.762,-122.435,7,28,8,24,18,11,125,56,32,224
37.762,-122.434,1,1,0,1,1,1,6,2,1,10
37.762,-122.433,1,2,1,0,1,1,7,5,0,13
37.762,-122.432,0,1,1,1,1,0,3,4,1,8
37.762,-122.431,0,2,1,0,1,0,8,6,0,14
37.762,-122.43,1,2,1,4,2,1,8,4,6,19
37.762,-122.429,0,0,0,1,0,0,2,2,1,5
37.762,-122.428,0,0,1,0,0,0,1,5,0,6
37.762,-122.426,1,1,0,1,1,1,6,3,1,11
37.762,-122.425,0,0,0,0,0,0,2,2,0,4
37.762,-122.424,0,5,2,1,3,0,21,15,2,38
37.762,-122.423,0,1,0,3,1,0,6,3,4,13
37.762,-122.422,4,7,4,4,5,6,30,27,5,68
37.762,-122.421,0,2,1,0,1,0,9,5,0,14
37.762,-122.42,3,3,1,3,3,4,14,10,4,32
37.762,-122.419,7,16,4,21,11,11,72,29,28,140
37.762,-122.418,2,5,1,2,3,3,22,10,3,38
37.762,-122.417,3,8,0,1,4,4,36,3,2,45
37.762,-122.416,5,11,2,1,5,8,47,11,1,67
37.762,-122.415,1,4,2,1,3,2,20,11,2,35
37.762,-122.414,0,1,0,0,0,0,3,3,0,6
37.762,-122.412,0,3,2,4,3,0,13,15,5,33
37.762,-122.411,1,5,2,2,3,1,21,15,3,40
37.762,-122.41,0,1,1,0,1,0,5,5,0,10
37.762,-122.409,0,2,1,3,2,0,9,6,4,19
37.762,-122.408,0,0,1,4,1,0,1,4,5,10
37.762,-122.407,1,1,0,3,1,2,5,2,4,13
37.762,-122.405,0,1,0,1,1,0,4,3,2,9
37.762,-122.404,0,1,0,0,0,0,3,2,0,5
37.762,-122.403,1,0,1,0,1,1,2,6,0,9
37.762,-122.402,0,0,0,0,0,0,2,3,0,5
37.762,-122.401,0,1,2,2,2,0,6,11,3,20
37.762,-122.399,0,1,1,0,1,0,4,6,0,10
